brand,store,sido,gungu,address,phone
cheogajip,기산점,경기도,화성시,경기도 화성시 동탄지성로 410,031-239-4885
cheogajip,탄방점,대전광역시,서구,"대전광역시 서구 남선로 59번길 21, 1층",042-486-9289
cheogajip,제천본점,충북,제천시,충북 제천시 강제동 818번지 1층,043-648-0555
cheogajip,중동1호점,부산광역시,해운대구,"부산광역시 해운대구 좌동순환로 468번 가길 20, 1층(중동)",051-746-7978
cheogajip,구례점,전남,구례군,"전남 구례군 구례읍 중앙로 154,(1층)",061-783-9282
cheogajip,감전점,부산광역시,사상구,"부산광역시 사상구 새벽시장로103번길 24,1층(감전동)",051-326-8316
cheogajip,대연혁신점,부산광역시,남구,"부산광역시 남구 수영로325번길 61,301동 B107호 (대연동, 대연 롯데캐슬)",051-626-8114~5
cheogajip,연세대점,강원도,원주시,강원도 원주시 흥업면 매남동길 3-2 1층,033-763-0562
cheogajip,백령도점,인천광역시,옹진군,인천광역시 옹진군 백령면664-7,032-836-8282
cheogajip,금암점,충남,계룡시,충남 계룡시 장안1길 6 101호,042-551-1666
cheogajip,금호점,광주,서구,광주 서구 금화로73번길 18-9 1층(금호동),062-372-9281
cheogajip,완도점,전남,완도군,전남 완도군 완도읍 개포로 154-6,061-552-9283
cheogajip,옥길점,경기도,부천시,경기도 부천시 옥길동 715-6,032-343-9293
cheogajip,도당점,경기도,부천시,경기도 부천시 도당동43-8,032-671-0042
cheogajip,봉양점,충청북도,제천시,충청북도 제천시 제원로 2길 7,043-644-9592
cheogajip,가정점,인천광역시,서구,인천광역시 서구 가정동612-17,032-562-7100
cheogajip,세류점,경기도,수원시,경기도 수원시 권선구 세지로80,031-898-7444
cheogajip,도남시청점,제주시,신성로,제주시 신성로 19,064-727-1001
cheogajip,고운점,세종시,고운서길,세종시 고운서길 10,044-868-9592
cheogajip,소담점,세종시,국책연구원1로,"세종시 국책연구원1로 15, 상가A동 1층 102호",044-864-9282
cheogajip,고촌점,경기도,김포시,경기도 김포시 고촌읍 신곡리1160,031-996-8974
cheogajip,부평점,부산광역시,중구,"부산광역시 중구 흑교로 21번길 20 1층,(부평동4가)",051-255-0520
cheogajip,무실점,강원도,원주시,강원도 원주시 시청로 11 1층 102호,033-743-9292
cheogajip,첨단점,광주,광산구,광주 광산구 첨단내촌로 66,062-973-9291
cheogajip,장흥점,전남,장흥군,전남 장흥군 장흥읍 동교로 40,061-862-8999
cheogajip,동산반월점,전북,전주시,전북 전주시 덕진구 쪽구름로 128(반월동),063-213-9280
cheogajip,송천점,전북,전주시,"전북 전주시 덕진구 붓내1길 10, 208동 2층 204(송천동2가)",063-273-9282
cheogajip,인후점,전북,전주시,"전북 전주시 덕진구 거북바우로 148, 1층(인후동2가)",063-245-9288
cheogajip,아라점,제주특별자치도,제주시,제주특별자치도 제주시 아란8길 16,064-724-3303
cheogajip,호암점,충청북도,충주시,충청북도 충주시 호암동1216,043-853-7001
cheogajip,보라점,경기도,용인시,경기도 용인시 기흥구 사은로84번길 10,031-287-0804
cheogajip,신월점,서울특별시,양천구,서울특별시 양천구 신월동 1057-1,02-2605-8614
cheogajip,창전점,경기도,이천시,경기도 이천시 창전동451-28,031-631-4950
cheogajip,해도점,경상북도,포항시,경상북도 포항시 남구 해동로 16-1,054-272-0555
cheogajip,아중점,전북,전주시,전북 전주시 덕진구 석소로 9-6,063-244-9282
cheogajip,평화점,전북,전주시,전북 전주시 완산구 평화18길 23-10,063-221-9232
cheogajip,신시가지점,전북,전주시,전북 전주시 완산구 후곡길 23-9,063-222-9288
cheogajip,나주혁신점,전남,나주시,전남 나주시 배멧2길 39 로데오 빌딩 101호,061-336-9281
cheogajip,보성점,전라남도,보성군,전라남도 보성군 보성읍 주봉리 398,061-853-8592
cheogajip,서충주기업도시점,충북,충주시,충북 충주시 중앙탑면 원앙 9길 10 C동 1층 109호 (코아루 더 테라스상가),043-845-1030
cheogajip,단양점,충북,단양군,충북 단양군 단양읍 상진 13길 11,043-421-1236
cheogajip,공주신관점,충청남도,공주시,"충청남도 공주시 신금2길 17, 1층 104호",041-853-9285
cheogajip,해운대좌동1호점,부산광역시,해운대구,"부산광역시 해운대구 좌동로 152,1층 157호(좌동, 신도시시장)",051-701-9292
cheogajip,민락코스트코점,경기,의정부시,"경기 의정부시 용민로 469 , 107호",031-851-5592
cheogajip,묵현점,경기,남양주시,경기 남양주시 화도읍 먹갓로 28번길 5,031-595-0081
cheogajip,인창점,경기,구리시,"경기 구리시 응달말로 51 , 107호",031-557-5592
cheogajip,사동계양점,경상북도,경산시,경상북도 경산시 원효로32길 10,053-813-4089
cheogajip,국우점,대구광역시,북구,대구광역시 북구 학남로 99 A동 102호,053-322-0099
cheogajip,용흥점,경상북도,포항시,경상북도 포항시 북구 새마을로 88 1층,054-253-9979
cheogajip,동천점,경상북도,경주시,경상북도 경주시 대안길 39-2,054-745-3379
cheogajip,호미지구점,충청북도,청주시,충청북도 청주시 상당구 수영로360,043-295-6600
cheogajip,낭월점,대전광역시,동구,대전광역시 동구 산내로1312,042-285-2999
cheogajip,장지점,경기도,광주시,경기도 광주시 순암로55,031-767-0522
cheogajip,연지점,부산광역시,부산진구,부산광역시 부산진구 성지로 93(초읍동),051-819-8292
cheogajip,영등포점,서울특별시,영등포구,서울특별시 영등포구 영등포동7가 203외2필지,02-2675-7377
cheogajip,신창점,충청남도,아산시,충청남도 아산시 신창면 행목로217,041-545-9989
cheogajip,한숲시티점,경기도,용인시,경기도 용인시 처인구 남사면 한숲로 45,031-335-6661
cheogajip,신길점,서울특별시,영등포구,서울특별시 영등포구 여의대방로53길 29,02-832-9227
cheogajip,토당점,경기도,고양시,경기도 고양시 덕양구 토당로125,031-971-0311
cheogajip,평택역점,경기도,평택시,경기도 평택시 평택동 292,031-652-9285
cheogajip,서귀포점,서귀포시,서문로,서귀포시 서문로 49,064-763-9982
cheogajip,제주삼양점,제주시,일주동로,제주시 일주동로 378,064-727-9991
cheogajip,이도점,제주시,승천로89,제주시 승천로89,064-727-6868
cheogajip,제주연동점,제주시,사장2길31,제주시 사장2길31,064-742-7792
cheogajip,용담점,제주시,용문로,제주시 용문로 162,064-712-5006
cheogajip,범일점,부산광역시,동구,부산광역시 동구 범상로 23 (범일동),051-636-1923
cheogajip,성내점,서울특별시,강동구,서울특별시 강동구 성내동 434-6,02-482-9992
cheogajip,서면1호점,부산광역시,부산진구,"부산광역시 부산진구 새싹로 41-1 , 1층(부전동",051-802-9250
cheogajip,세마점,경기도,오산시,경기도 오산시 양산동 673-3,031-373-9212
cheogajip,일도점,제주특별자치도,제주시,제주특별자치도 제주시 일도2동 402-26,064-723-7075
cheogajip,성성점,충청남도,천안시,충청남도 천안시 서북구 성성9로 7,041-621-1117
cheogajip,생초점,경상남도,산청군,경상남도 산청군 생초면 새실로3,055-973-7702
cheogajip,서산시청점,충청남도,서산시,충청남도 서산시 고운로142,041-668-1788
cheogajip,원당점,인천광역시,서구,인천광역시 서구 고산후로121번길 15,032-562-4555
cheogajip,상암점,서울특별시,마포구,서울특별시 마포구 성암로79,02-374-9374
cheogajip,도봉점,서울특별시,도봉구,서울특별시 도봉구 마들로28길 58,02-3491-9282
cheogajip,파장점,경기도,수원시,경기도 수원시 장안구 파장천로 6,031-245-8818
cheogajip,송악점,충청남도,당진시,충청남도 당진시 송악읍 송악로 699,041-356-9233
cheogajip,중산점,울산광역시,북구,"울산광역시 북구 중산로 7, 지상1층 (중산동)",052-291-3005
cheogajip,청천점,충청북도,괴산군,충청북도 괴산군 청천면 청천2길 5,043-832-1986
cheogajip,상도터미널점,경상북도,포항시,경상북도 포항시 남구 중흥로100번길 10,054-262-5001
cheogajip,노형점,제주특별자치도,제주시,제주특별자치도 제주시 월랑북길10,064-742-3330
cheogajip,광명역점,경기도,광명시,경기도 광명시 일직로12번길 19,02-899-9939
cheogajip,중계본동점,서울특별시,노원구,서울특별시 노원구 중계로14길 29 (중계동),070-7543-5347
cheogajip,북아현점,서울특별시,서대문구,서울특별시 서대문구 경기대로9길 81 (충정로 3가),02-364-9282
cheogajip,홍제점,서울특별시,서대문구,서울특별시 서대문구 통일로39가길 57,02-396-2560
cheogajip,안암점,서울특별시,성북구,서울특별시 성북구 고려대로13길 43,02-929-2975
cheogajip,상계점,서울특별시,노원구,서울특별시 노원구 상계로23다길 5,02-951-2367
cheogajip,증산점,경남,양산시,경남 양산시 물금읍 새실2길 13,055-383-9242
cheogajip,옥산점,경상북도,경산시,경상북도 경산시 성암로 7길 8 A동  105호,054-812-9211
cheogajip,이동점,경상북도,포항시,"경상북도 포항시 남구 대이로 145, 102호",054-275-2922
cheogajip,월포점,경상북도,포항시,경상북도 포항시 북구 청하면 해안로 2308번길 67,054-232-4747
cheogajip,유천오류점,대전광역시,중구,대전광역시 중구 계백로 1603번길 28-6 1층(유천동),042-523-0077
cheogajip,운양점,경기도,김포시,경기도 김포시 김포한강11로 38,031-987-1089
cheogajip,교동점,경남,양산시,경남 양산시 교동 245-2  협성강변타운 제상가 104동 101호,055-382-1772
cheogajip,송도점,부산광역시,서구,"부산광역시 서구 충무대로 34, 상가동 2층 2-2호",051-241-3066
cheogajip,용마산점,서울특별시,중랑구,서울특별시 중랑구 용마산로109길 24 (망우동),02-494-7878
cheogajip,장안점,서울특별시,동대문구,서울특별시 동대문구 답십리로68길 67,02-2217-0011
cheogajip,새솔점,경기도,화성시,경기도 화성시 수노을2로 36,031-355-5190
cheogajip,대림동산점,경기도,안성시,경기도 안성시 공도읍 대림동산길55,031-618-9977
cheogajip,강일점,서울특별시,강동구,서울특별시 강동구 강일동 676-1,02-429-8999
cheogajip,삼학점,전남,목포시,"전남 목포시 둥근섬로 54번길 14, 1층(산정동)",061-242-9282
cheogajip,명지오션시티점,부산광역시,강서구,"부산광역시 강서구 명지오션시티10로 114,",051-294-0399
cheogajip,서대신점,부산광역시,서구,부산광역시 서구 대영로38번길 11(서대신동1가),051-246-4988
cheogajip,김량장점,경기도,용인시,경기도 용인시 처인구 김량장동 295-1,031-338-8892
cheogajip,내손갈뫼점,경기도,의왕시,경기도 의왕시 내손동 741-1,031-424-8280
cheogajip,고림점,경기도,용인시,경기도 용인시 처인구 고림동 1005,031-322-9980
cheogajip,정관방곡점,부산광역시,기장군,"부산광역시 기장군 정관읍 방곡3로 18-1 , 1층",051-727-6076
cheogajip,수원정자점,경기도,수원시,경기도 수원시 장안구 정자동 874-1,031-269-1001
cheogajip,등촌역점,서울특별시,양천구,서울특별시 양천구 목동 960,02-2644-2929
cheogajip,포승점,경기도,평택시,경기도 평택시 포승읍 여술로74,031-682-6564
cheogajip,인천논현2점,인천광역시,남동구,인천광역시 남동구 논현동 593-8,032-427-5585
cheogajip,역북점,경기도,용인시,경기도 용인시 처인구 명지로 40번길 9,031-338-9666
cheogajip,충무로점,서울특별시,중구,서울특별시 중구 퇴계로 179-1,02-2285-3685
cheogajip,신촌점,서울특별시,서대문구,서울특별시 서대문구 성산로22길36,02-3141-1367
cheogajip,창우점,경기도,하남시,경기도 하남시 대청로119-1,031-795-9253
cheogajip,미사역점,경기도,하남시,경기도 하남시 미사강변중앙로173,031-792-9344
cheogajip,신성자운점,대전,유성구,"대전 유성구 신성로77, 1층 (신성동)",042-867-7778
cheogajip,횡성점,강원도,횡성군,강원도 횡성군 횡성읍 읍마북로 13,033-343-7773
cheogajip,영월점,강원도,영월군,강원도 영월군 영월읍 은행나무5길 41,033-372-9333
cheogajip,송지호점,강원도,고성군,강원도 고성군 오호길 18,033-638-5525
cheogajip,봉평점,강원도,평창군,강원도 평창군 봉평면 기풍로 162,033-334-7111
cheogajip,반곡혁신점,강원도,원주시,강원도 원주시 양지로 160-2(반곡동),033-746-0909
cheogajip,문막점,강원도,원주시,강원도 원주시 문막읍 문막시장 1길 35,033-735-9860
cheogajip,케이준 철산한신점,경기도,광명시,경기도 광명시 철망산로 87,02-2611-0199
cheogajip,케이준 원곡점,경기도,안산시,경기도 안산시 단원구 지곡로1안길 12,031-494-8242
cheogajip,오포점,경기도,광주시,경기도 광주시 오포읍 양벌로 315,031-765-9989
cheogajip,케이준 소하점,경기도,광명시,경기도 광명시 성채안로 26,02-897-9245
cheogajip,케이준 부천상동점,경기도,부천시,경기도 부천시 상동 559-3,032-321-9282
cheogajip,케이준 본오점,경기도,안산시,경기도 안산시 상록구 본오동 827-8,031-406-9235
cheogajip,동백점,경기도,용인시,경기도 용인시 기흥구 동백3로 11번길 12,031-274-9299
cheogajip,초월점,경기도,광주시,경기도 광주시 초월읍 대쌍령리 191-6,031-766-1578
cheogajip,오천점,경기도,이천시,경기도 이천시 마장면 오천리 297-5,031-632-4543
cheogajip,안산사동점,경기도,안산시,경기도 안산시 상록구 사동 1397-1,031-416-9982
cheogajip,연산로터리점,부산광역시,연제구,부산광역시 연제구 월드컵대로 109 1층(연산동),051-852-8292
cheogajip,약대점,경기도,부천시,경기도 부천시 약대동 216-1,032-321-9289
cheogajip,삼정점,경상남도,김해시,"경상남도 김해시 활천로 36번길 46, 1층(삼정동)",055-331-5533
cheogajip,역곡점,경기도,부천시,경기도 부천시 안곡로 279번길 42,032-347-9288
cheogajip,반월점,경기도,안산시,경기도 안산시 상록구 창말1길 21,031-437-1153
cheogajip,운서점,인천광역시,중구,인천광역시 중구 신도시남로 66,032-751-0070
cheogajip,왕십리점,서울특별시,성동구,서울특별시 성동구 마장로23길 7,02-6084-9283
cheogajip,이문점,서울특별시,동대문구,서울특별시 동대문구 신이문로23길 23,02-964-0132
cheogajip,독산2점,서울특별시,금천구,서울특별시 금천구 시흥대로 90길 32-8,02-892-7770
cheogajip,도안가수원점,대전광역시,서구,대전광역시 서구 가수원동 913,042-542-9283
cheogajip,두호점,경상북도,포항시,경상북도 포항시 북구 새천년대로1076번길 21 효암빌딩1층,054-251-9933
cheogajip,숭의점,인천광역시,미추홀구,인천광역시 미추홀구 장천로 80,032-888-0977
cheogajip,오태북삼점,경상북도,구미시,"경상북도 구미시 금오대로14길 32, 102호",054-464-7006
cheogajip,인천갈산점,인천광역시,부평구,인천광역시 부평구 주부토로 172번길 34 (갈산동),032-515-3557
cheogajip,삼천점,전북,전주시,"전북 전주시 완산구 삼천천변1길 17, 101호(삼천동1가)",063-211-9282
cheogajip,갈현점,서울특별시,은평구,"서울특별시 은평구 갈현로 236, 1층 좌측호(갈현동)",02-384-7171
cheogajip,효창점,서울특별시,용산구,서울특별시 용산구 백범로77길 14 (원효로 1가),02-703-9271
cheogajip,구의자양점,서울특별시,광진구,서울특별시 광진구 화양동 467-1,02-456-9282
cheogajip,율전점,경기도,수원시,경기도 수원시 장안구 율전동 360-9,031-295-9282
cheogajip,송도2점,인천광역시,연수구,인천광역시 연수구 송도문화로 28번길 28 (송도동),032-816-7282
cheogajip,남원점,전북,남원시,"전북 남원시 용성로 207,상가동1층 114호(도통동)",063-635-9282
cheogajip,센텀점,부산광역시,해운대구,"부산광역시 해운대구 센텀중앙로 145, 상가3동 1층 103호(재송동,더샵센텀파크1차아파트)",051-741-8282
cheogajip,남외점,울산광역시,중구,"울산광역시 중구 구교로 260, 지상1층(남외동)",052-298-9288
cheogajip,대현점,대구광역시,북구,대구광역시 북구 대현로 118,053-955-9288
cheogajip,울산대점,울산광역시,남구,"울산광역시 남구 대학로 94번길 6, 1층(무거동)",052-277-2633
cheogajip,수암점,울산광역시,남구,울산광역시 남구 중앙로 38(야음동),052-277-9200
cheogajip,상록점,경기도,안산시,경기도 안산시 상록구 서암로4길 20-1 (사동),031-406-8300
cheogajip,죽전점,경기도,용인시,경기도 용인시 수지구 현암로76,031-896-8607
cheogajip,괴정샘터점,부산광역시,사하구,"부산광역시 사하구 낙동대로 233번길 59, 1층(괴정동)",051-201-2891
cheogajip,월성점,대구광역시,달서구,대구광역시 달서구 월성동 84-5 월성주공1단지 나동 103호,053-638-8979
cheogajip,고잔점,경기도,안산시,경기도 안산시 단원구 고잔동 696-3,031-485-9277
cheogajip,고령덕곡점,경북,고령군,경북 고령군 덕곡면 덕운로 586,054-956-2731
cheogajip,고성점,대구광역시,북구,대구광역시 북구 고성북로3 101동 1층 4호,053-352-1225
cheogajip,복현점,대구광역시,북구,대구광역시 북구 복현2동 134-2,053-382-9279
cheogajip,수안점,부산광역시,동래구,"부산광역시 동래구 충렬대로218번길 26, 비동 1층(수안동)",051-558-9989
cheogajip,오전점,경기도,의왕시,"경기도 의왕시 등칙골4길 14, 1층 103호(오전동)",031-453-9221
cheogajip,남항점,부산광역시,영도구,"부산광역시 영도구 남항로19번길 38, 1층(남항동1가)",051-417-9992
cheogajip,화정점,울산광역시,동구,울산광역시 동구 대송8길 31(화정동),052-922-4068
cheogajip,청북점,경기도,평택시,경기도 평택시 청북읍 안청로4길 42,031-683-1177
cheogajip,오산운암점,경기도,오산시,경기도 오산시 원동로6 (원동),031-378-0987
cheogajip,팔판점,경상남도,김해시,"경상남도 김해시 계동로23번길 5, 1층 111호(관동동, 대우프라자)",055-313-8255
cheogajip,와동점,경기도,안산시,경기도 안산시 단원구 화정천동로 2안길 28,031-482-9281
cheogajip,선암점,울산광역시,남구,"울산광역시 남구 두왕로 174번길 35-1, 1층(선암동)",052-258-9394
cheogajip,대화점,경기,고양시,"경기 고양시 일산서구 강성로 271 (대화동,대화씨티빌 101호)",031-911-3856
cheogajip,갈매점,경기도,구리시,경기도 구리시 갈매중앙로 81-6 (더오페라프라자 202호),031-527-9258
cheogajip,신주례점,부산광역시,사상구,부산광역시 사상구 백양대로 500번길 1,051-315-9992
cheogajip,서창2점,인천광역시,남동구,인천광역시 남동구 서창남로 51,032-465-5506
cheogajip,진주신평점,경남,진주시,"경남 진주시 신평공원길 25번길 8-4,1층",055-741-7979
cheogajip,봉곡사림점,경남,창원시,"경남 창원시 의창구 봉곡로 50,1층(봉곡동)",055-277-8295
cheogajip,옥정1호점,경기도,양주시,경기도 양주시 옥정동로 173 레이크프라자 107호,031-868-9293
cheogajip,인천장기점,인천광역시,계양구,인천광역시 계양구 장기로 29 (장기동),032-556-5678
cheogajip,구로점,서울특별시,구로구,서울특별시 구로구 구로동로 213,02-868-1089
cheogajip,헬리오시티점,서울특별시,송파구,서울특별시 송파구 가락로 16길 2-26 (석촌동),02-423-9281
cheogajip,남동탄점,경기도,화성시,경기도 화성시 동탄대로4길95 (장지동),031-376-4492
cheogajip,명지국제신도시점,부산광역시,강서구,"부산광역시 강서구 명지국제5로 14, 1층 101호(명지동, 서진빌딩)",051-968-7888
cheogajip,평창점,강원도,평창군,강원도 평창군 평창읍 백오1길 33,033-333-0009
cheogajip,여주교동점,경기도,여주시,경기도 여주시 세종로 254-16 (교동),031-881-3799
cheogajip,도원점,대구광역시,달서구,대구광역시 달서구 도원남로56 산새마을 분산상가 1층 103호,053-641-0041
cheogajip,장산역점,부산광역시,해운대구,"부산광역시 해운대구 세실로 7, 104호(좌동, 해운대상록아파트상가)",051-703-0678
cheogajip,구남역점,부산광역시,북구,부산광역시 북구 백양대로 1015번길 15(구포동),051-335-7766
cheogajip,이천점,경기도,이천시,경기도 이천시 관고동 12-4,031-633-1823
cheogajip,부곡점,부산광역시,금정구,부산광역시 금정구 동현로 23(부곡동),051-581-7890
cheogajip,석산점,경상남도,양산시,경상남도 양산시 동면 금오7길 24,055-363-9911
cheogajip,문현1동점,부산광역시,남구,"부산광역시 남구 고동골로 66, 1층(문현동)",051-624-9875
cheogajip,통진점,경기도,김포시,경기도 김포시 통진읍 서암로6번길 5-21,031-996-8295
cheogajip,상동점,경남,거제시,경남 거제시 거제중앙로3길 14-2(상동동),055-635-9290
cheogajip,소사벌점,경기도,평택시,경기도 평택시 비전동 1053,031-656-8292
cheogajip,동탄중앙점,경기도,화성시,경기도 화성시 동탄산척로 2나길 6-7 (산척동),031-375-8292
cheogajip,항구영일대점,경상북도,포항시,경상북도 포항시 북구 아호로 3,054-253-9996
cheogajip,반야월점,대구광역시,동구,대구광역시 동구 안심로41길 47,053-964-0797
cheogajip,테크노폴리스점,대구광역시,달성군,대구광역시 달성군 유가읍 테크노중앙대로 326-35,053-611-6265
cheogajip,비전점,경기도,평택시,경기도 평택시 중앙로235 (비전동),031-658-9989
cheogajip,능곡점,경기도,시흥시,경기도 시흥시 능곡중앙로77,031-404-0123
cheogajip,비산점,경기도,안양시,경기도 안양시 동안구 평촌대로408 (비산동),031-387-1112
cheogajip,부곡점,경기도,의왕시,경기도 의왕시 삼동 150-16,031-462-9233
cheogajip,홍성점,충남,홍성군,충남 홍성군 홍성읍 문화로 74,041-633-9982
cheogajip,율량사천점,충북,청주시,충북 청주시 청원구 율량로190번길19,043-903-0991
cheogajip,증평점,충북,증평군,충북 증평군 증평읍 문화로83,043-838-8977
cheogajip,송강테크로점,대전시,유성구,대전시 유성구 구즉로48번길10,042-935-9294
cheogajip,몰운대롯데캐슬점,부산광역시,사하구,"부산광역시 사하구 다대낙조2길 100, 101호(다대동,롯데캐슬몰운대아파트부상가)",051-262-9252
cheogajip,대구옥포돌미점,대구시,달성군,대구시 달성군 옥포면 돌미상업로2길 26,053-615-9986
cheogajip,영양점,경상북도,영양군,경상북도 영양군 영양읍 중앙로 111,054-682-1950
cheogajip,배곧점,경기도,시흥시,경기도 시흥시 정왕동 2476-2,031-432-9998
cheogajip,광주점,경기도,광주시,경기도 광주시 송정동111-1,031-761-2274
cheogajip,신하점,경기도,이천시,경기도 이천시 부발읍 신하리 432-15,031-636-8726
cheogajip,관양점,경기도,안양시,경기도 안양시 동안구 관양동 1423,031-425-5211
cheogajip,중동점,경기도,부천시,경기도 부천시 원미구 부흥로 272번길 22,032-321-7636
cheogajip,조암점,경기도,화성시,경기도 화성시 장안면 기아자동차로 789 103호,031-358-3392
cheogajip,일죽점,경기도,안성시,경기도 안성시 일죽면 송천리 28-4,031-672-9385
cheogajip,인계점,경기도,수원시,경기도 수원시 팔달구 중부대로 80,031-222-9117
cheogajip,이천사동점,경기도,이천시,경기도 이천시 대월면 사동리 182-2,031-638-9013
cheogajip,은행점,경기도,시흥시,"경기도 시흥시 시흥대로 1074번길 28,106호(은행동, 녹원아파트 상가동)",031-312-9999
cheogajip,월곶점,경기도,시흥시,경기도 시흥시 월곶동 995,031-318-9292
cheogajip,우만점,경기도,수원시,경기도 수원시 팔달구 세지로421번길 37 (우만동),031-256-0903
cheogajip,호법점,경기도,이천시,경기도 이천시 호법면 후안리 267-4,031-632-9949
cheogajip,하안8점,경기도,광명시,경기도 광명시 하안동 260-2 8단지상가 104-2,02-802-4070
cheogajip,하안12점,경기도,광명시,경기도 광명시 하안동 62-4  1층 3호,02-806-5772
cheogajip,하안11점,경기도,광명시,경기도 광명시 하안동 30-5  10 단지상가  104,02-803-2993
cheogajip,포일점,경기도,안양시,경기도 안양시 동안구 흥안대로 427번길 38,031-425-1145
cheogajip,포도원점,경기도,안양시,경기도 안양시 동안구 호계3동 811 현대홈타운상가 107,031-452-0827
cheogajip,평촌5점,경기도,안양시,경기도 안양시 동안구 평촌동 898-2 초원아파트상가110,031-387-2134
cheogajip,태전점,경기도,광주시,경기도 광주시 태전동 688-1,031-762-9525
cheogajip,철산점,경기도,광명시,경기도 광명시 철산동 240  주공13단지 상가동,02-2682-3230
cheogajip,천리점,경기도,용인시,경기도 용인시 이동면 천리 56-6,031-333-5784
cheogajip,중앙대점,경기도,안성시,경기도 안성시 대덕면 내리 682-3,031-675-7750
cheogajip,안양중앙점,경기,안양시,경기 안양시 만안구 삼덕로 80-1 (안양동) 1층,031-444-5592
cheogajip,안양2점,경기도,안양시,경기도 안양시 만안구 안양동 873-162,031-447-9292
cheogajip,안성점,경기도,안성시,경기도 안성시 도기 4길 9(도기동),031-671-9282
cheogajip,신천리점,경기도,시흥시,경기도 시흥시 호현로49번안길 1(대야동),031-312-9709
cheogajip,신갈점,경기도,용인시,경기도 용인시 기흥구 신구로 38 청솔학원,031-274-5060
cheogajip,소사점,경기도,부천시,"경기도 부천시 소사구 소사로202번길 27, 1층(소사본동)",032-325-8787
cheogajip,성포점,경기도,안산시,경기도 안산시 상록구 성포동 592-2,031-487-8900
cheogajip,석수엘지점,경기도,안양시,경기도 안양시 만안구 석수동 415-2 엘지빌리지 상가,031-474-5592
cheogajip,샘마을점,경기도,안양시,경기도 안양시 동안구 호계동 1116 샘마을상가 1층,031-453-9992
cheogajip,삼보점,경기도,시흥시,경기도 시흥시 대야동 275 삼보상가 1층 1호,031-314-6871
cheogajip,산본점,경기도,군포시,경기도 군포시 산본동 1069-3 (1층),031-393-9282
cheogajip,북내점,경기도,여주시,경기도 여주시 북내면 여양2로 274,031-883-5320
cheogajip,케이준 부곡점,경기도,안산시,경기도 안산시 상록구 성호로 340,031-406-9979
cheogajip,보정점,경기도,용인시,"경기도 용인시 기흥구 죽현로 8-20 130(보정동,아이원프라자)",031-272-9259
cheogajip,범계점,경기도,안양,경기도 안양 동안 비산 1102 관악타운 상가122,031-381-8238
cheogajip,백암점,경기도,용인시,경기도 용인시 처인구 백암면 백암리 391번지,031-321-9282
cheogajip,백사점,경기도,이천시,경기도 이천시 백사면 현방리 67-12,031-632-0746
cheogajip,박달점,경기도,안양시,경기도 안양시 만안구 박달동 149-1,031-468-3392
cheogajip,미양점,경기도,안성시,경기도 안성시 미양면 보체리 405 상가 501동 101호,031-675-9258
cheogajip,모현점,경기도,용인시,경기도 용인시 처인구 모현면 일산리112-82,031-333-9952
cheogajip,만선점,경기도,광주시,경기도 광주시 곤지암읍 만선로 45,031-798-5525
cheogajip,둔전점,경기도,용인시,경기도 용인시 처인구 포곡읍 포곡로 118번길 24-11,031-334-7292
cheogajip,능평점,경기도,광주시,경기도 광주시 오포읍 수레실길 5,031-726-9253
cheogajip,금정점,경기도,군포시,경기도 군포시 금정동 79-1 1층,031-458-3888
cheogajip,군포점,경기도,군포시,경기도 군포시 당동 914-5번지,031-392-9295
cheogajip,구성점,경기도,용인시,"경기도 용인시 기흥구 구성로 186(언남동, 신일푸른솔아파트단지내 1층",031-274-9282
cheogajip,공도점,경기도,안성시,경기도 안성시 공도읍 고무다리길 3,031-658-9280
cheogajip,거모점,경기도,시흥시,경기도 시흥시 군자로504번안길 12(거모동),031-508-3398
cheogajip,이천갈산점,경기도,이천시,경기도 이천시 갈산로 87번길 4(갈산동),031-635-3792
cheogajip,가남점,경기도,여주시,경기도 여주시 가남읍 태평중앙1길 8-10,031-884-7718
cheogajip,한솔새롬점,세종시,누리로28,세종시 누리로28,044-862-9283
cheogajip,금정산SK점,부산광역시,금정구,"부산광역시 금정구 식물원로 82, 302동 201호(장전동, 금정에스케이뷰)",051-514-0123
cheogajip,평촌2호점,경기도,안양시,경기도 안양시 동안구 평촌대로127번길 38,031-385-9288
cheogajip,목감점,경기도,시흥시,경기도 시흥시 목감중앙서로20 시흥목감엘에이치 7단지,031-414-0056
cheogajip,시화3점,경기도,시흥시,"경기도 시흥시 정왕대로28번길 31 , 110(정왕동)",031-433-1457
cheogajip,시화2점,경기도,시흥시,"경기도 시흥시 옥구천서로373번길 43, 104호(정왕동, 주공1단지분산상가)",031-433-8292
cheogajip,정관롯데캐슬점,부산광역시,기장군,"부산광역시 기장군 정관읍 정관3로 52, 상가동 101호(롯데캐슬)",051-728-5595
cheogajip,호계2점,경기도,안양시,경기도 안양시 동안구 호계동 912-2,031-457-1288
cheogajip,향남2점,경기도,화성시,경기도 화성시 향남읍 신광길 19. 102호,031-352-5464
cheogajip,신림역점,서울특별시,관악구,"서울특별시 관악구 신림동길 40, 101(신림동)",02-871-8588
cheogajip,동삭점,경기도,평택시,"경기도 평택시 동삭로 397 상가동 104,105호",031-652-5092
cheogajip,길동점,서울시,강동구,서울시 강동구 길동 351-7,02-470-2933
cheogajip,괴안점,경기도,부천시,경기도 부천시 소사 괴안동 89-1,032-347-5661
